iteration,env_steps,reward_mean,reward_max,max_reward_std
0.0,2965.0,7.415412210621013,11.639259846950532,0.07786680959474535
1.0,6223.0,9.521002850003837,12.757258736020015,0.13031104360826948
2.0,9511.0,9.878020669088011,13.173690513901962,0.0936894319636034
3.0,13048.0,9.515895347512245,14.440297833932023,0.22648187293190192
4.0,16858.0,11.083016285307197,15.855863028966178,1.277029595840485
5.0,21012.0,12.918833753785618,18.628264527882365,0.2082684200874753
6.0,25703.0,13.188453966845678,22.62770767433004,1.5224833785361587
7.0,30605.0,14.087375267444516,24.06660487645719,2.021779578368072
8.0,36065.0,15.258072421153791,26.683515957189215,2.737165426898062
9.0,42101.0,16.153467999584926,29.385770421857544,3.400981395830826
10.0,48719.0,18.151612776026738,35.244681151068825,1.0945167907618158
11.0,55601.0,18.939965463885713,41.16118854193149,0.3737698825367933
12.0,63244.0,23.028922159909495,46.71774677101778,0.4165945180429477
13.0,71620.0,25.522846706743373,57.52844630661807,0.6122476544431795
14.0,80782.0,29.78612208660163,66.03612619932262,0.2751794292679937
15.0,90549.0,30.57713241076462,76.85446524740526,0.41967125019062707
16.0,101703.0,37.510928218052356,85.81570148551525,1.1267702652182712
17.0,113516.0,41.60901436794454,99.11370695699867,0.8606635015833721
18.0,126610.0,48.11861767510533,106.0905268331825,0.5172104053693719
19.0,139639.0,43.55980119655911,113.42640750511164,0.5798300998139795
20.0,154301.0,49.98222662967926,122.8841100422599,0.760109863071836
21.0,170721.0,54.77665940828299,127.41156018521589,1.9383317233702835
22.0,189058.0,62.22102305247982,139.72233908526604,4.089701334982565
23.0,208413.0,62.03115212556025,152.40563654114388,2.166194063521755
24.0,228772.0,68.37290513970785,172.02228432569663,3.524165698122
25.0,251018.0,73.33682483326689,187.00230980616263,4.410563912860273
26.0,276485.0,87.79540281523259,223.6103221796009,4.242389634467136
27.0,300404.0,80.01408319397652,244.53857646892288,14.59051328054528
28.0,328582.0,98.92838015024753,255.27462608563926,4.793583871841759
29.0,359812.0,112.89826654009063,263.44333063316714,22.53313526911139
30.0,391444.0,113.15194880334556,311.07373294296735,24.234665432746787
31.0,425332.0,125.07856213756763,348.30118465259534,4.862310515192638
32.0,463231.0,138.01603811918054,371.11279235678427,17.502434268726873
33.0,506606.0,151.88305242859929,371.11279235678427,17.502434268726873
34.0,549528.0,145.945560524127,389.3161823984878,15.43063560029273
35.0,594219.0,165.38086510879964,414.54765658393626,6.736944736571368
36.0,642884.0,176.1735500309728,486.502203280547,23.246481364754754
37.0,682554.0,131.70712513400346,517.3699411265994,26.07332329996617
38.0,727792.0,164.31075065062439,624.4866608455509,55.65036188062586
39.0,779464.0,221.3616383529261,682.1385532182347,13.99677526881758
40.0,836816.0,233.2064560236972,705.2406507997135,40.196735380636866
41.0,902760.0,267.48081160109615,715.2516560902477,32.093994623319205
42.0,967579.0,282.0112545454316,789.3889917855437,87.2732989937046
43.0,1027685.0,258.8438789554133,835.2965521375812,57.50566151972199
44.0,1092956.0,288.9350722193762,863.6720196236103,36.83894020089285
45.0,1161137.0,303.73915269233635,860.2803187441804,37.69204330447294
46.0,1228491.0,277.0592445798847,1061.8262840585728,80.17177121156477
47.0,1300522.0,296.80059780652044,1188.1073469595124,123.98335971652362
48.0,1365088.0,248.59941807316133,1229.806734628308,175.89840960264948
49.0,1446707.0,321.0724350908666,1229.806734628308,175.89840960264948
50.0,1530634.0,293.9378932140814,1229.806734628308,175.89840960264948
51.0,1619479.0,307.7303947201151,1229.806734628308,175.89840960264948
52.0,1708075.0,290.65682425517576,1229.806734628308,175.89840960264948
53.0,1792363.0,268.78108804081296,1229.806734628308,175.89840960264948
54.0,1883295.0,281.07720993627464,1229.806734628308,175.89840960264948
55.0,1971626.0,292.545975771379,1229.806734628308,175.89840960264948
56.0,2080025.0,349.29047499535204,1229.806734628308,175.89840960264948
57.0,2163020.0,257.9006650535208,1229.806734628308,175.89840960264948
58.0,2242089.0,251.49436379453113,1229.806734628308,175.89840960264948
59.0,2323287.0,253.42977555424608,1229.806734628308,175.89840960264948
60.0,2409556.0,299.13340887012146,1229.806734628308,175.89840960264948
61.0,2490295.0,237.107322626358,1229.806734628308,175.89840960264948
62.0,2572711.0,269.6659734327597,1229.806734628308,175.89840960264948
63.0,2651135.0,244.95813872102102,1229.806734628308,175.89840960264948
64.0,2734317.0,266.85784137520534,1229.806734628308,175.89840960264948
65.0,2816148.0,270.28108536131157,1229.806734628308,175.89840960264948
66.0,2889240.0,224.9294720831807,1229.806734628308,175.89840960264948
67.0,2973775.0,273.8356499845779,1229.806734628308,175.89840960264948
68.0,3059123.0,271.88851043981447,1229.806734628308,175.89840960264948
69.0,3129319.0,236.70491713976074,1229.806734628308,175.89840960264948
70.0,3213549.0,258.2135843461893,1229.806734628308,175.89840960264948
71.0,3288377.0,235.96716035833188,1229.806734628308,175.89840960264948
72.0,3374956.0,274.455767064051,1229.806734628308,175.89840960264948
73.0,3457286.0,282.9041883747947,1229.806734628308,175.89840960264948
74.0,3531873.0,242.9726438495241,1229.806734628308,175.89840960264948
75.0,3629055.0,321.9149419725372,1229.806734628308,175.89840960264948
76.0,3722330.0,309.84441308857333,1229.806734628308,175.89840960264948
77.0,3810444.0,291.69262008068216,1229.806734628308,175.89840960264948
78.0,3901014.0,303.0834377420047,1229.806734628308,175.89840960264948
79.0,4000029.0,342.2231443680386,1229.806734628308,175.89840960264948
80.0,4089541.0,294.3712572971617,1229.806734628308,175.89840960264948
81.0,4175854.0,284.64746971424603,1229.806734628308,175.89840960264948
82.0,4273359.0,330.2881898524382,1229.806734628308,175.89840960264948
83.0,4360055.0,287.46818594244417,1229.806734628308,175.89840960264948
84.0,4449699.0,317.6959721210836,1229.806734628308,175.89840960264948
85.0,4541354.0,305.60789048686456,1229.806734628308,175.89840960264948
86.0,4632338.0,296.4557584266151,1229.806734628308,175.89840960264948
87.0,4724434.0,304.0848342777695,1229.806734628308,175.89840960264948
88.0,4814503.0,310.1106417022775,1229.806734628308,175.89840960264948
89.0,4909489.0,309.64184395103604,1229.806734628308,175.89840960264948
90.0,5001224.0,315.0979917138449,1229.806734628308,175.89840960264948
91.0,5102100.0,347.3963008791181,1332.9950808346177,98.91932502971817
92.0,5201355.0,354.38218494773554,1332.9950808346177,98.91932502971817
93.0,5304486.0,362.06034370357594,1332.9950808346177,98.91932502971817
94.0,5386517.0,257.93813656017386,1332.9950808346177,98.91932502971817
95.0,5497190.0,374.9465720897131,1332.9950808346177,98.91932502971817
96.0,5582300.0,260.3856507514207,1332.9950808346177,98.91932502971817
97.0,5665005.0,273.64092083555283,1332.9950808346177,98.91932502971817
98.0,5748094.0,266.3464471891027,1332.9950808346177,98.91932502971817
99.0,5836129.0,309.05316774897966,1332.9950808346177,98.91932502971817
100.0,5924086.0,310.3885482480702,1332.9950808346177,98.91932502971817
101.0,6018861.0,341.9252644005924,1332.9950808346177,98.91932502971817
102.0,6099808.0,262.1723475353492,1332.9950808346177,98.91932502971817
103.0,6188282.0,280.13335517473047,1332.9950808346177,98.91932502971817
104.0,6276142.0,297.2036091996387,1332.9950808346177,98.91932502971817
105.0,6368630.0,318.54530422330373,1332.9950808346177,98.91932502971817
106.0,6467879.0,352.10116344998426,1332.9950808346177,98.91932502971817
107.0,6566031.0,328.6519068044771,1332.9950808346177,98.91932502971817
